61,30,2054,4923,2447,1059,4238,8121,4054,2358,0apple_86.jpg,16/06/2023 16:05:54
60,41,27002,22172,8753,17636,12729,34242,16442,14158,0apple_87.jpg,16/06/2023 16:05:55
74,47,2883,1948,1923,1814,2471,6918,6703,2570,0apple_87.jpg,16/06/2023 16:05:56
77,38,443010,64827,7052,8313,14377,53101,18446,32050,0apple_88.jpg,16/06/2023 16:05:57
67,37,598263,45259,1425,10341,9875,16419,14821,5884,0apple_88.jpg,16/06/2023 16:05:58
48,24,1406740,589375,19583,50763,66519,43093,34698,21151,0apple_89.jpg,16/06/2023 16:05:59
53,13,700405,36493,3166,11612,13934,98552,19404,10260,0apple_89.jpg,16/06/2023 16:06:00
47,17,527070,147945,22848,32374,60632,62619,15280,11019,0apple_90.jpg,16/06/2023 16:06:01
34,14,221659,108425,5979,6544,8735,6713,9277,8793,0apple_90.jpg,16/06/2023 16:06:02
56,17,518619,38731,5365,12382,6010,63918,51703,4206,0apple_91.jpg,16/06/2023 16:06:03
44,24,274099,24130,2151,5851,4012,14029,6661,2982,0apple_91.jpg,16/06/2023 16:06:04
38,30,1916885,82494,28063,18508,6140,18650,31417,19884,0apple_92.jpg,16/06/2023 16:06:05
48,53,613149,67744,130269,15939,6981,48721,10196,8931,0apple_92.jpg,16/06/2023 16:06:06
35,60,341020,307132,100766,24418,25096,87808,33943,5956,0apple_93.jpg,16/06/2023 16:06:07
27,57,858021,1043241,164000,38655,37941,243087,105160,28412,0apple_93.jpg,16/06/2023 16:06:08
30,54,869770,156950,48822,17350,14563,53714,31236,7351,0apple_94.jpg,16/06/2023 16:06:09
30,37,529167,87711,3791,11893,10967,18106,18828,7329,0apple_94.jpg,16/06/2023 16:06:10
30,37,564398,206286,83440,13885,12218,59012,30586,8144,0apple_95.jpg,16/06/2023 16:06:11
24,47,225909,301585,20361,127700,12341,42617,25512,18529,0apple_95.jpg,16/06/2023 16:06:12
21,48,3043852,1044504,484383,96263,104768,245578,50725,43389,0banana_77.jpg,16/06/2023 16:06:13
23,60,458031,79983,47327,1500,5561,28408,10762,14263,0banana_77.jpg,16/06/2023 16:06:14
21,64,769517,240168,152395,54962,64393,75283,34735,16895,0banana_78.jpg,16/06/2023 16:06:15
40,61,25843,12423,16999,8722,19761,34147,20898,6190,0banana_78.jpg,16/06/2023 16:06:16
47,64,231055,23709,27031,26206,41906,27130,15410,19993,0banana_79.jpg,16/06/2023 16:06:17
61,63,57390,7058,12195,8320,6360,41162,23148,5496,0banana_79.jpg,16/06/2023 16:06:18
70,57,8918,12655,3509,5660,6434,11613,6037,3892,0banana_80.jpg,16/06/2023 16:06:19
69,57,3110,2852,1968,934,1523,4192,2098,566,0banana_80.jpg,16/06/2023 16:06:20
70,61,4206,2420,3900,3137,2634,4357,10897,776,0banana_81.jpg,16/06/2023 16:06:21
54,48,78732,112691,8261,4811,10463,23219,6265,5291,0banana_81.jpg,16/06/2023 16:06:22
50,50,577467,48856,19640,14595,6934,28187,9857,4525,0banana_82.jpg,16/06/2023 16:06:23
64,40,6688,1202,129,2601,3033,19805,10878,3627,0banana_82.jpg,16/06/2023 16:06:24
63,24,41904,63483,5264,10006,19254,27691,17048,21874,0banana_83.jpg,16/06/2023 16:06:25
80,34,28794,11350,3950,10606,13175,44814,8861,14314,0banana_83.jpg,16/06/2023 16:06:26
77,29,15175,25192,3720,8028,3030,8138,6539,2872,0banana_84.jpg,16/06/2023 16:06:27
51,34,80264,77170,8764,5122,5204,14861,3993,2951,0banana_84.jpg,16/06/2023 16:06:28
61,34,11697,23350,5998,6057,8680,48325,18364,10014,0banana_85.jpg,16/06/2023 16:06:29
66,27,18216,6266,878,7331,13593,52308,21718,6248,0banana_85.jpg,16/06/2023 16:06:30
74,24,108840,35195,13447,1820,8085,25394,3353,2782,0banana_86.jpg,16/06/2023 16:06:31
70,26,642249,512808,55682,51521,17820,91585,30982,16700,0banana_86.jpg,16/06/2023 16:06:32
67,35,111590,26456,14455,31984,29356,61025,33108,19371,0banana_87.jpg,16/06/2023 16:06:33
66,40,23807,5326,6576,7925,19089,55846,40371,8889,0banana_87.jpg,16/06/2023 16:06:34
53,48,385258,272551,109147,41574,18412,36713,14064,4846,0banana_87.jpg,16/06/2023 16:06:35
60,56,525907,51816,16980,28436,32526,26741,24608,11352,0banana_88.jpg,16/06/2023 16:06:36
44,47,400419,47421,3872,4034,7062,6847,7015,8487,0banana_88.jpg,16/06/2023 16:06:37
34,40,15204,56005,4738,8075,25151,48074,16021,7093,0banana_89.jpg,16/06/2023 16:06:38
50,34,2577,3441,3013,1012,6994,5841,5813,1625,0banana_89.jpg,16/06/2023 16:06:39
54,26,168059,31430,17569,2504,29288,26772,23257,8171,0banana_90.jpg,16/06/2023 16:06:40
69,41,5258,3628,12286,9049,6065,21453,21834,8591,0banana_90.jpg,16/06/2023 16:06:41
78,48,20590,11102,4731,5592,9326,37849,5808,11482,0banana_91.jpg,16/06/2023 16:06:42
90,43,8367,1145,1648,8507,13867,44260,13575,12722,0banana_91.jpg,16/06/2023 16:06:43
94,48,15381,4611,8699,6690,15667,22313,15197,10540,0banana_92.jpg,16/06/2023 16:06:44
100,29,3917,2150,6629,7378,12765,138358,9427,6111,0banana_92.jpg,16/06/2023 16:06:45
100,23,608172,9534,1046,1925,1516,18351,10360,2726,0banana_93.jpg,16/06/2023 16:06:46
97,23,11191,9219,4337,6443,13785,45567,23713,4271,0banana_93.jpg,16/06/2023 16:06:47
78,34,255457,44746,51662,26636,11415,11991,13306,4224,0banana_94.jpg,16/06/2023 16:06:48
50,44,172973,108622,24165,24555,14492,29080,3942,3969,0banana_94.jpg,16/06/2023 16:06:49
38,48,608884,90930,14844,2122,9675,28419,4747,2732,0mixed_21.jpg,16/06/2023 16:06:50
24,40,598063,195795,8789,13445,40902,85385,53499,12967,0mixed_21.jpg,16/06/2023 16:06:51
24,21,1519004,217047,25022,12338,8612,23366,10602,2709,0mixed_22.jpg,16/06/2023 16:06:52
21,27,218370,70320,34407,20401,9417,15345,11080,13353,0mixed_22.jpg,16/06/2023 16:06:53
10,43,1420106,611838,386391,127851,121743,49375,90019,95688,0mixed_23.jpg,16/06/2023 16:06:54
1,51,2175058,826529,90112,126290,370306,114145,101258,82795,0mixed_23.jpg,16/06/2023 16:06:55
3,75,588081,7753,9889,14617,1693,4458,4413,1577,0mixed_24.jpg,16/06/2023 16:06:56
14,70,48561,35475,22558,24583,32044,52581,25373,12127,0mixed_24.jpg,16/06/2023 16:06:57
30,64,264320,15776,14877,2983,15330,15745,43250,3979,0mixed_25.jpg,16/06/2023 16:06:58
44,70,11563,7451,1520,4310,3278,8673,4135,1840,0mixed_25.jpg,16/06/2023 16:06:59
51,47,1346698,163191,25560,14435,37869,65544,35024,4236,0orange_77.jpg,16/06/2023 16:07:00
50,47,30178,19260,15325,11587,24130,23327,57245,15654,0orange_77.jpg,16/06/2023 16:07:01
53,43,1038164,52580,5495,33646,32823,63133,77341,9478,0orange_78.jpg,16/06/2023 16:07:02
44,29,1274232,585783,28490,27724,10912,120731,35136,26364,0orange_78.jpg,16/06/2023 16:07:03
44,38,827787,80830,29319,21016,18916,55524,16837,7605,0orange_79.jpg,16/06/2023 16:07:04
30,27,726668,386731,34565,22523,7673,30297,42128,5733,0orange_79.jpg,16/06/2023 16:07:05
17,37,1834598,71246,34491,27117,18083,17904,19467,7763,0orange_80.jpg,16/06/2023 16:07:06
17,37,161392,28661,2137,547,1156,6776,1909,1041,0orange_80.jpg,16/06/2023 16:07:07
11,20,252026,143021,2259,8274,5873,22784,5219,4102,0orange_81.jpg,16/06/2023 16:07:08
17,20,263177,175080,12426,14642,12840,32025,19401,2896,0orange_81.jpg,16/06/2023 16:07:09
23,13,164596,28375,7878,7201,10414,11216,9829,5267,0orange_82.jpg,16/06/2023 16:07:10
29,29,2321,7437,8673,2098,5970,10216,6345,1557,0orange_82.jpg,16/06/2023 16:07:11
41,43,1856490,68016,21383,12664,14891,74326,46671,18631,0orange_83.jpg,16/06/2023 16:07:12
61,47,30451,5349,13775,5050,35502,61549,24323,10689,0orange_83.jpg,16/06/2023 16:07:13
64,38,66973,13757,1101,2989,10473,6853,4584,3669,0orange_84.jpg,16/06/2023 16:07:14
60,20,18527,76251,2096,7452,32733,23430,27803,10632,0orange_84.jpg,16/06/2023 16:07:15
54,24,58005,19211,3494,10342,5483,12726,2547,5153,0orange_85.jpg,16/06/2023 16:07:16
30,26,768839,237306,56373,16095,17510,36695,22230,11122,0orange_85.jpg,16/06/2023 16:07:17
24,24,714059,94987,9766,1429,4089,14557,7471,7535,0orange_86.jpg,16/06/2023 16:07:18
30,34,433153,13640,3577,1704,5523,12664,4566,4889,0orange_86.jpg,16/06/2023 16:07:19
38,30,2509,14500,10103,10920,9979,37494,24773,10205,0orange_87.jpg,16/06/2023 16:07:20
60,29,8200,8936,1904,11550,11335,51988,23822,7223,0orange_87.jpg,16/06/2023 16:07:21
69,48,21015,7857,20637,8855,15996,20677,12954,1295,0orange_89.jpg,16/06/2023 16:07:22
80,47,3596,2099,1929,2011,10888,16695,23184,21861,0orange_89.jpg,16/06/2023 16:07:23
87,41,8102,4013,5584,5977,12416,46395,9321,4085,0orange_90.jpg,16/06/2023 16:07:24
78,48,11385,13267,12588,7344,9441,22773,17378,4899,0orange_90.jpg,16/06/2023 16:07:25
84,35,4856,13514,3838,2956,2263,25619,8785,4043,0orange_91.jpg,16/06/2023 16:07:26
67,51,14790,13815,14947,16314,16183,13944,16588,7887,0orange_91.jpg,16/06/2023 16:07:27
61,54,14944,7796,4360,7981,20033,23083,2920,8379,0orange_92.jpg,16/06/2023 16:07:28
69,50,8710,5931,6552,12701,9443,53656,12530,5043,0orange_92.jpg,16/06/2023 16:07:29
75,53,4606,2161,2051,1940,3474,13974,5652,1856,0orange_93.jpg,16/06/2023 16:07:30
80,44,12367,13000,8544,7920,19900,17243,10166,3521,0orange_93.jpg,16/06/2023 16:07:31
69,56,6669,15554,20305,16866,14598,17577,8805,7607,0orange_94.jpg,16/06/2023 16:07:32
44,60,1084502,41929,13844,3604,4284,3687,8754,1457,0orange_94.jpg,16/06/2023 16:07:33
26,57,970081,139971,21203,15457,28411,28277,22167,8706,0orange_95.jpg,16/06/2023 16:07:34
17,54,70564,9173,2328,958,1194,2026,926,1373,0orange_95.jpg,16/06/2023 16:07:35
7,35,173675,71506,4406,4684,1520,5201,4297,2355,0orange_95.jpg,16/06/2023 16:07:36
7,24,846568,40679,567,4824,1348,3230,3004,770,0orange_95.jpg,16/06/2023 16:07:37
23,27,3310,4384,4755,3361,5882,21384,5480,4220,0orange_95.jpg,16/06/2023 16:07:38
27,27,334174,124434,44289,9644,20582,54432,29124,9057,0orange_95.jpg,16/06/2023 16:07:39
48,30,348026,20421,2379,9516,15484,40101,14368,12516,0orange_95.jpg,16/06/2023 16:07:40
63,44,19741,8054,23115,12192,38072,20441,22238,16032,0orange_95.jpg,16/06/2023 16:07:41
51,37,1059660,98766,7975,6718,10270,38151,32156,21136,0orange_95.jpg,16/06/2023 16:07:42
66,34,504439,20758,7877,19925,17637,120689,14063,14609,0orange_95.jpg,16/06/2023 16:07:43
54,35,103917,21844,1547,4287,1815,6251,3306,3338,0orange_95.jpg,16/06/2023 16:07:44
